name,url,country,Population,article_title,revision_id,prediction
Checho Hirane,https://en.wikipedia.org/wiki/Checho_Hirane,chile,20.0,Checho Hirane,1232905225.0,Stub
Ricardo Hormazábal,https://en.wikipedia.org/wiki/Ricardo_Hormazábal,chile,20.0,Ricardo Hormazábal,1241145426.0,Stub
Aucán Huilcamán,https://en.wikipedia.org/wiki/Aucán_Huilcamán,chile,20.0,Aucán Huilcamán,1216869009.0,Stub
Liliana Jadue,https://en.wikipedia.org/wiki/Liliana_Jadue,chile,20.0,Liliana Jadue,1218197818.0,Start
Andrés Jouannet,https://en.wikipedia.org/wiki/Andrés_Jouannet,chile,20.0,Andrés Jouannet,1232904571.0,Start
Antonio Leal Labrín,https://en.wikipedia.org/wiki/Antonio_Leal_Labrín,chile,20.0,Antonio Leal Labrín,1240072329.0,Stub
Graciela Mandujano,https://en.wikipedia.org/wiki/Graciela_Mandujano,chile,20.0,Graciela Mandujano,1246581836.0,Start
Daniel Manouchehri,https://en.wikipedia.org/wiki/Daniel_Manouchehri,chile,20.0,Daniel Manouchehri,1225804893.0,Start
Rodrigo Mundaca,https://en.wikipedia.org/wiki/Rodrigo_Mundaca,chile,20.0,Rodrigo Mundaca,1234717906.0,Stub
Sergio Ortega (composer),https://en.wikipedia.org/wiki/Sergio_Ortega_(composer),chile,20.0,Sergio Ortega (composer),1224512179.0,C
Manuel Ossa Ruiz,https://en.wikipedia.org/wiki/Manuel_Ossa_Ruiz,chile,20.0,Manuel Ossa Ruiz,1197442605.0,Start
Miguel Otero Lathrop,https://en.wikipedia.org/wiki/Miguel_Otero_Lathrop,chile,20.0,Miguel Otero Lathrop,1246581884.0,Stub
Sergio Páez Verdugo,https://en.wikipedia.org/wiki/Sergio_Páez_Verdugo,chile,20.0,Sergio Páez Verdugo,1233100674.0,Stub
Luis Palacios Rossini,https://en.wikipedia.org/wiki/Luis_Palacios_Rossini,chile,20.0,Luis Palacios Rossini,1240166225.0,Stub
Héctor Parra (footballer),https://en.wikipedia.org/wiki/Héctor_Parra_(footballer),chile,20.0,Héctor Parra (footballer),1246581897.0,C
Ignacio Pérez Walker,https://en.wikipedia.org/wiki/Ignacio_Pérez_Walker,chile,20.0,Ignacio Pérez Walker,1246582371.0,Stub
Bernhard Eunom Philippi,https://en.wikipedia.org/wiki/Bernhard_Eunom_Philippi,chile,20.0,Bernhard Eunom Philippi,1237244682.0,Start
Germán Picó Cañas,https://en.wikipedia.org/wiki/Germán_Picó_Cañas,chile,20.0,Germán Picó Cañas,1233081384.0,Start
Tancredo Pinochet,https://en.wikipedia.org/wiki/Tancredo_Pinochet,chile,20.0,Tancredo Pinochet,1246581910.0,Start
Jaime Pizarro,https://en.wikipedia.org/wiki/Jaime_Pizarro,chile,20.0,Jaime Pizarro,1246276668.0,C
Roberto Poblete,https://en.wikipedia.org/wiki/Roberto_Poblete,chile,20.0,Roberto Poblete,1246286451.0,Start
Francisco Prat Alemparte,https://en.wikipedia.org/wiki/Francisco_Prat_Alemparte,chile,20.0,Francisco Prat Alemparte,1246582387.0,Stub
Pablo Prieto,https://en.wikipedia.org/wiki/Pablo_Prieto,chile,20.0,Pablo Prieto,1246582394.0,Stub
Valentina Quiroga,https://en.wikipedia.org/wiki/Valentina_Quiroga,chile,20.0,Valentina Quiroga,1230256788.0,Start
Patricio Rey Sommer,https://en.wikipedia.org/wiki/Patricio_Rey_Sommer,chile,20.0,Patricio Rey Sommer,1226080617.0,Stub
Claudio Reyes,https://en.wikipedia.org/wiki/Claudio_Reyes,chile,20.0,Claudio Reyes,1246584115.0,C
Mario Ríos Santander,https://en.wikipedia.org/wiki/Mario_Ríos_Santander,chile,20.0,Mario Ríos Santander,1246582411.0,Stub
Jennifer Rojas,https://en.wikipedia.org/wiki/Jennifer_Rojas,chile,20.0,Jennifer Rojas,1245058533.0,Start
Miguel Schweitzer Walters,https://en.wikipedia.org/wiki/Miguel_Schweitzer_Walters,chile,20.0,Miguel Schweitzer Walters,1233099801.0,Start
Loreto Silva,https://en.wikipedia.org/wiki/Loreto_Silva,chile,20.0,Loreto Silva,1235451028.0,Start
Roberto Thieme,https://en.wikipedia.org/wiki/Roberto_Thieme,chile,20.0,Roberto Thieme,1247033778.0,Start
Manuel Antonio Tocornal,https://en.wikipedia.org/wiki/Manuel_Antonio_Tocornal,chile,20.0,Manuel Antonio Tocornal,1246583701.0,Stub
Ramón Vega Hidalgo,https://en.wikipedia.org/wiki/Ramón_Vega_Hidalgo,chile,20.0,Ramón Vega Hidalgo,1193587402.0,Stub
Juan de Dios Vial del Río,https://en.wikipedia.org/wiki/Juan_de_Dios_Vial_del_Río,chile,20.0,Juan de Dios Vial del Río,1246583715.0,Stub
Claudio Vicuña Subercaseaux,https://en.wikipedia.org/wiki/Claudio_Vicuña_Subercaseaux,chile,20.0,Claudio Vicuña Subercaseaux,1240166459.0,B
Hernán Vodanovic,https://en.wikipedia.org/wiki/Hernán_Vodanovic,chile,20.0,Hernán Vodanovic,1241138610.0,Stub
Chris Watson,https://en.wikipedia.org/wiki/Chris_Watson,chile,20.0,Chris Watson,1245997885.0,FA
Sergio Zarzar Andonie,https://en.wikipedia.org/wiki/Sergio_Zarzar_Andonie,chile,20.0,Sergio Zarzar Andonie,1037723664.0,Start
Cao Lihuai,https://en.wikipedia.org/wiki/Cao_Lihuai,china,1411.3,Cao Lihuai,1240382229.0,C
Fu Wenhua,https://en.wikipedia.org/wiki/Fu_Wenhua,china,1411.3,Fu Wenhua,1240083184.0,Start
Gu Shu,https://en.wikipedia.org/wiki/Gu_Shu,china,1411.3,Gu Shu,1222977958.0,Start
Hang Yihong,https://en.wikipedia.org/wiki/Hang_Yihong,china,1411.3,Hang Yihong,1117001263.0,Stub
Hao Hongjun,https://en.wikipedia.org/wiki/Hao_Hongjun,china,1411.3,Hao Hongjun,1182205038.0,C
Hoi Lai Fong,https://en.wikipedia.org/wiki/Hoi_Lai_Fong,china,1411.3,Hoi Lai Fong,1222254128.0,Stub
Hu Fuming,https://en.wikipedia.org/wiki/Hu_Fuming,china,1411.3,Hu Fuming,1230177446.0,Stub
Jiao Xiaoping,https://en.wikipedia.org/wiki/Jiao_Xiaoping,china,1411.3,Jiao Xiaoping,1250403358.0,Start
Lin Shengzhong,https://en.wikipedia.org/wiki/Lin_Shengzhong,china,1411.3,Lin Shengzhong,1229515337.0,Start
Lu Feng (politician),https://en.wikipedia.org/wiki/Lu_Feng_(politician),china,1411.3,Lu Feng (politician),1183319623.0,Stub
Shi Ping (politician),https://en.wikipedia.org/wiki/Shi_Ping_(politician),china,1411.3,Shi Ping (politician),1247579845.0,Start
Wang Liyan,https://en.wikipedia.org/wiki/Wang_Liyan,china,1411.3,Wang Liyan,1243521667.0,Start
Wang Yonghong,https://en.wikipedia.org/wiki/Wang_Yonghong,china,1411.3,Wang Yonghong,1234882199.0,Start
"Wang Wei (politician, born 1974)","https://en.wikipedia.org/wiki/Wang_Wei_(politician,_born_1974)",china,1411.3,"Wang Wei (politician, born 1974)",1112864760.0,Stub
Wei Wenhui,https://en.wikipedia.org/wiki/Wei_Wenhui,china,1411.3,Wei Wenhui,1213106474.0,Stub
Zhang Lin (general),https://en.wikipedia.org/wiki/Zhang_Lin_(general),china,1411.3,Zhang Lin (general),1243512125.0,Stub
José Manuel Restrepo Abondano,https://en.wikipedia.org/wiki/José_Manuel_Restrepo_Abondano,colombia,52.2,José Manuel Restrepo Abondano,1240223372.0,Start
Yahir Acuña,https://en.wikipedia.org/wiki/Yahir_Acuña,colombia,52.2,Yahir Acuña,1245229750.0,Stub
Iván Darío Agudelo,https://en.wikipedia.org/wiki/Iván_Darío_Agudelo,colombia,52.2,Iván Darío Agudelo,1245229754.0,Start
Carlos Mario Álvarez,https://en.wikipedia.org/wiki/Carlos_Mario_Álvarez,colombia,52.2,Carlos Mario Álvarez,1245234693.0,Stub
Rafael Francisco Amador Campos,https://en.wikipedia.org/wiki/Rafael_Francisco_Amador_Campos,colombia,52.2,Rafael Francisco Amador Campos,1246254621.0,Stub
Julio Arboleda Pombo,https://en.wikipedia.org/wiki/Julio_Arboleda_Pombo,colombia,52.2,Julio Arboleda Pombo,1245236501.0,Start
Justo Arosemena Quesada,https://en.wikipedia.org/wiki/Justo_Arosemena_Quesada,colombia,52.2,Justo Arosemena Quesada,1215952443.0,Start
Germán Blanco Álvarez,https://en.wikipedia.org/wiki/Germán_Blanco_Álvarez,colombia,52.2,Germán Blanco Álvarez,1245229792.0,Start
Manuel José Bonnet,https://en.wikipedia.org/wiki/Manuel_José_Bonnet,colombia,52.2,Manuel José Bonnet,1145659050.0,Start
Wilson Borja,https://en.wikipedia.org/wiki/Wilson_Borja,colombia,52.2,Wilson Borja,1245233085.0,Stub
Gloria María Borrero,https://en.wikipedia.org/wiki/Gloria_María_Borrero,colombia,52.2,Gloria María Borrero,1245229806.0,Stub
Carlos Fernando Galán,https://en.wikipedia.org/wiki/Carlos_Fernando_Galán,colombia,52.2,Carlos Fernando Galán,1245229831.0,C
José Eusebio Caro,https://en.wikipedia.org/wiki/José_Eusebio_Caro,colombia,52.2,José Eusebio Caro,1216025693.0,Stub
Ana María Castañeda,https://en.wikipedia.org/wiki/Ana_María_Castañeda,colombia,52.2,Ana María Castañeda,1246254674.0,Start
Iván Cepeda,https://en.wikipedia.org/wiki/Iván_Cepeda,colombia,52.2,Iván Cepeda,1245233092.0,Start
Juan José Chaux Mosquera,https://en.wikipedia.org/wiki/Juan_José_Chaux_Mosquera,colombia,52.2,Juan José Chaux Mosquera,1245229841.0,Start
Vicky Colbert,https://en.wikipedia.org/wiki/Vicky_Colbert,colombia,52.2,Vicky Colbert,1246254698.0,C
Alejandro Corrales Escobar,https://en.wikipedia.org/wiki/Alejandro_Corrales_Escobar,colombia,52.2,Alejandro Corrales Escobar,1177713760.0,Stub
Alfredo Cuello Baute,https://en.wikipedia.org/wiki/Alfredo_Cuello_Baute,colombia,52.2,Alfredo Cuello Baute,1245229857.0,Start
Alfonso Dávila Ortiz,https://en.wikipedia.org/wiki/Alfonso_Dávila_Ortiz,colombia,52.2,Alfonso Dávila Ortiz,1170558228.0,C
Luis Eduardo Díaz Granados,https://en.wikipedia.org/wiki/Luis_Eduardo_Díaz_Granados,colombia,52.2,Luis Eduardo Díaz Granados,1245235873.0,Stub
Olga Duque de Ospina,https://en.wikipedia.org/wiki/Olga_Duque_de_Ospina,colombia,52.2,Olga Duque de Ospina,1245229862.0,Stub
Eduardo Wiesner Durán,https://en.wikipedia.org/wiki/Eduardo_Wiesner_Durán,colombia,52.2,Eduardo Wiesner Durán,1245236200.0,Start
Eduardo Enríquez Maya,https://en.wikipedia.org/wiki/Eduardo_Enríquez_Maya,colombia,52.2,Eduardo Enríquez Maya,1245233259.0,Stub
Miguel Amín Escaf,https://en.wikipedia.org/wiki/Miguel_Amín_Escaf,colombia,52.2,Miguel Amín Escaf,1230172715.0,Stub
Juan Carlos Esguerra Portocarrero,https://en.wikipedia.org/wiki/Juan_Carlos_Esguerra_Portocarrero,colombia,52.2,Juan Carlos Esguerra Portocarrero,1246255193.0,Stub
Claudio Galán Pachón,https://en.wikipedia.org/wiki/Claudio_Galán_Pachón,colombia,52.2,Claudio Galán Pachón,1245229882.0,Stub
Juan García del Río,https://en.wikipedia.org/wiki/Juan_García_del_Río,colombia,52.2,Juan García del Río,1240176611.0,Stub
Daniel García-Peña,https://en.wikipedia.org/wiki/Daniel_García-Peña,colombia,52.2,Daniel García-Peña,1245233082.0,Start
Lucy Inés García,https://en.wikipedia.org/wiki/Lucy_Inés_García,colombia,52.2,Lucy Inés García,1245229888.0,Stub
Yaneth Giha Tovar,https://en.wikipedia.org/wiki/Yaneth_Giha_Tovar,colombia,52.2,Yaneth Giha Tovar,1245236372.0,Stub
Enrique Gil Botero,https://en.wikipedia.org/wiki/Enrique_Gil_Botero,colombia,52.2,Enrique Gil Botero,1245233277.0,GA
Guillermo González (politician),https://en.wikipedia.org/wiki/Guillermo_González_(politician),colombia,52.2,Guillermo González (politician),1245234381.0,Stub
Bernardo Guerra Serna,https://en.wikipedia.org/wiki/Bernardo_Guerra_Serna,colombia,52.2,Bernardo Guerra Serna,1250271191.0,Stub
Carlos Mauro Hoyos,https://en.wikipedia.org/wiki/Carlos_Mauro_Hoyos,colombia,52.2,Carlos Mauro Hoyos,1248682870.0,C
Augusto Ibáñez Guzmán,https://en.wikipedia.org/wiki/Augusto_Ibáñez_Guzmán,colombia,52.2,Augusto Ibáñez Guzmán,1184527110.0,Start
Gilma Jiménez,https://en.wikipedia.org/wiki/Gilma_Jiménez,colombia,52.2,Gilma Jiménez,1069225684.0,Stub
Roberto Junguito,https://en.wikipedia.org/wiki/Roberto_Junguito,colombia,52.2,Roberto Junguito,1240223425.0,Stub
Maria Claudia Lacouture,https://en.wikipedia.org/wiki/Maria_Claudia_Lacouture,colombia,52.2,Maria Claudia Lacouture,1199118382.0,Start
Rodrigo Lara,https://en.wikipedia.org/wiki/Rodrigo_Lara,colombia,52.2,Rodrigo Lara,1250547066.0,C
Rodrigo Hernán Lloreda Caicedo,https://en.wikipedia.org/wiki/Rodrigo_Hernán_Lloreda_Caicedo,colombia,52.2,Rodrigo Hernán Lloreda Caicedo,1246254780.0,Start
Francisco José Lloreda Mera,https://en.wikipedia.org/wiki/Francisco_José_Lloreda_Mera,colombia,52.2,Francisco José Lloreda Mera,1246254788.0,C
Fernando Londoño,https://en.wikipedia.org/wiki/Fernando_Londoño,colombia,52.2,Fernando Londoño,1246255201.0,Start
Jorge Eduardo Londoño,https://en.wikipedia.org/wiki/Jorge_Eduardo_Londoño,colombia,52.2,Jorge Eduardo Londoño,1245235971.0,Stub
"Jorge Miguel Lozano, Marquis of San Jorge","https://en.wikipedia.org/wiki/Jorge_Miguel_Lozano,_Marquis_of_San_Jorge",colombia,52.2,"Jorge Miguel Lozano, Marquis of San Jorge",1236266474.0,Start
David Luna Sánchez,https://en.wikipedia.org/wiki/David_Luna_Sánchez,colombia,52.2,David Luna Sánchez,1222201469.0,Stub
Mariano Arosemena,https://en.wikipedia.org/wiki/Mariano_Arosemena,colombia,52.2,Mariano Arosemena,1245235175.0,Stub
Iván Marulanda,https://en.wikipedia.org/wiki/Iván_Marulanda,colombia,52.2,Iván Marulanda,1185742882.0,Start
Carlos Eduardo Medellín Becerra,https://en.wikipedia.org/wiki/Carlos_Eduardo_Medellín_Becerra,colombia,52.2,Carlos Eduardo Medellín Becerra,1245235975.0,C
Germán Montoya Vélez,https://en.wikipedia.org/wiki/Germán_Montoya_Vélez,colombia,52.2,Germán Montoya Vélez,1028093034.0,Stub
Lorenzo Muelas,https://en.wikipedia.org/wiki/Lorenzo_Muelas,colombia,52.2,Lorenzo Muelas,1164689541.0,Start
Narciso Matus Torres,https://en.wikipedia.org/wiki/Narciso_Matus_Torres,colombia,52.2,Narciso Matus Torres,1245236941.0,Stub
Elsa Noguera,https://en.wikipedia.org/wiki/Elsa_Noguera,colombia,52.2,Elsa Noguera,1246254840.0,Stub
Antonio Ordóñez Plaja,https://en.wikipedia.org/wiki/Antonio_Ordóñez_Plaja,colombia,52.2,Antonio Ordóñez Plaja,1173626216.0,Stub
Fernando Ospina Hernández,https://en.wikipedia.org/wiki/Fernando_Ospina_Hernández,colombia,52.2,Fernando Ospina Hernández,1245233340.0,Stub
Enrique Parejo González,https://en.wikipedia.org/wiki/Enrique_Parejo_González,colombia,52.2,Enrique Parejo González,1245235981.0,Stub
Carlos Pizarro Leongómez,https://en.wikipedia.org/wiki/Carlos_Pizarro_Leongómez,colombia,52.2,Carlos Pizarro Leongómez,1249030421.0,C
Daniel Quintero,https://en.wikipedia.org/wiki/Daniel_Quintero,colombia,52.2,Daniel Quintero,1245235291.0,C
Juan Camilo Quintero,https://en.wikipedia.org/wiki/Juan_Camilo_Quintero,colombia,52.2,Juan Camilo Quintero,1015926064.0,Stub
Manuel María Ramírez Fortoul,https://en.wikipedia.org/wiki/Manuel_María_Ramírez_Fortoul,colombia,52.2,Manuel María Ramírez Fortoul,1216456187.0,Start
Juan José Reyes-Patria Escobar,https://en.wikipedia.org/wiki/Juan_José_Reyes-Patria_Escobar,colombia,52.2,Juan José Reyes-Patria Escobar,1227553742.0,C
Ricardo Cobo,https://en.wikipedia.org/wiki/Ricardo_Cobo,colombia,52.2,Ricardo Cobo,1244437288.0,Stub
Jorge Enrique Robledo,https://en.wikipedia.org/wiki/Jorge_Enrique_Robledo,colombia,52.2,Jorge Enrique Robledo,1220326566.0,Start
Ángela Robledo,https://en.wikipedia.org/wiki/Ángela_Robledo,colombia,52.2,Ángela Robledo,1246255224.0,Start
Antonio Roldán Betancur,https://en.wikipedia.org/wiki/Antonio_Roldán_Betancur,colombia,52.2,Antonio Roldán Betancur,1221854205.0,Start
Sixta Pontón de Santander,https://en.wikipedia.org/wiki/Sixta_Pontón_de_Santander,colombia,52.2,Sixta Pontón de Santander,1247090171.0,Stub
Juana de J. Sarmiento,https://en.wikipedia.org/wiki/Juana_de_J._Sarmiento,colombia,52.2,Juana de J. Sarmiento,1245238707.0,Start
Oscar Terán (lawyer),https://en.wikipedia.org/wiki/Oscar_Terán_(lawyer),colombia,52.2,Oscar Terán (lawyer),1161329015.0,Stub
Ernesto Macías Tovar,https://en.wikipedia.org/wiki/Ernesto_Macías_Tovar,colombia,52.2,Ernesto Macías Tovar,1213699898.0,Start
Ciro Luis Urriola,https://en.wikipedia.org/wiki/Ciro_Luis_Urriola,colombia,52.2,Ciro Luis Urriola,1228551844.0,Start
Ramón Maximiliano Valdés,https://en.wikipedia.org/wiki/Ramón_Maximiliano_Valdés,colombia,52.2,Ramón Maximiliano Valdés,1161329073.0,Stub
Eduardo Valencia Ospina,https://en.wikipedia.org/wiki/Eduardo_Valencia_Ospina,colombia,52.2,Eduardo Valencia Ospina,1246254972.0,Start
Cristóbal de Vergara Azcárate,https://en.wikipedia.org/wiki/Cristóbal_de_Vergara_Azcárate,colombia,52.2,Cristóbal de Vergara Azcárate,1245235067.0,Start
José María Vergara y Vergara,https://en.wikipedia.org/wiki/José_María_Vergara_y_Vergara,colombia,52.2,José María Vergara y Vergara,1245233403.0,C
Estanislao Vergara y Sanz de Santamaría,https://en.wikipedia.org/wiki/Estanislao_Vergara_y_Sanz_de_Santamaría,colombia,52.2,Estanislao Vergara y Sanz de Santamaría,1245706441.0,Stub
Luis Villar Borda,https://en.wikipedia.org/wiki/Luis_Villar_Borda,colombia,52.2,Luis Villar Borda,1245234958.0,Stub
Luis Carlos Villegas Echeverri,https://en.wikipedia.org/wiki/Luis_Carlos_Villegas_Echeverri,colombia,52.2,Luis Carlos Villegas Echeverri,1240167842.0,Stub
Roberto Camacho Weberberg,https://en.wikipedia.org/wiki/Roberto_Camacho_Weberberg,colombia,52.2,Roberto Camacho Weberberg,1245232426.0,Start
Mouzawar Abdallah,https://en.wikipedia.org/wiki/Mouzawar_Abdallah,comoros,0.9,Mouzawar Abdallah,1245477212.0,Start
Moustadroine Abdou,https://en.wikipedia.org/wiki/Moustadroine_Abdou,comoros,0.9,Moustadroine Abdou,1249127568.0,Stub
Ibrahim Aboubacar,https://en.wikipedia.org/wiki/Ibrahim_Aboubacar,comoros,0.9,Ibrahim Aboubacar,1243241622.0,Start
Saïd Ibrahim Ben Ali,https://en.wikipedia.org/wiki/Saïd_Ibrahim_Ben_Ali,comoros,0.9,Saïd Ibrahim Ben Ali,1246290098.0,Start
Mohamed Bacar,https://en.wikipedia.org/wiki/Mohamed_Bacar,comoros,0.9,Mohamed Bacar,1247355339.0,C
Chamina Ben Mohamed,https://en.wikipedia.org/wiki/Chamina_Ben_Mohamed,comoros,0.9,Chamina Ben Mohamed,1247354060.0,Stub
Saïd Mohamed Cheikh,https://en.wikipedia.org/wiki/Saïd_Mohamed_Cheikh,comoros,0.9,Saïd Mohamed Cheikh,1221994066.0,Start
Mohamed Dahalani,https://en.wikipedia.org/wiki/Mohamed_Dahalani,comoros,0.9,Mohamed Dahalani,1175970303.0,Stub
Dhoihir Dhoulkamal,https://en.wikipedia.org/wiki/Dhoihir_Dhoulkamal,comoros,0.9,Dhoihir Dhoulkamal,1196223038.0,Stub
Ahmed Ben Said Djaffar,https://en.wikipedia.org/wiki/Ahmed_Ben_Said_Djaffar,comoros,0.9,Ahmed Ben Said Djaffar,1190414185.0,Stub
Abdou Soulé Elbak,https://en.wikipedia.org/wiki/Abdou_Soulé_Elbak,comoros,0.9,Abdou Soulé Elbak,1247353598.0,Stub
Gaston Feuillard,https://en.wikipedia.org/wiki/Gaston_Feuillard,comoros,0.9,Gaston Feuillard,1186382326.0,Stub
Siti Kassim,https://en.wikipedia.org/wiki/Siti_Kassim,comoros,0.9,Siti Kassim,1131245612.0,Start
Said Ali Kemal,https://en.wikipedia.org/wiki/Said_Ali_Kemal,comoros,0.9,Said Ali Kemal,1054672013.0,Start
Fouad Mohadji,https://en.wikipedia.org/wiki/Fouad_Mohadji,comoros,0.9,Fouad Mohadji,1136343767.0,Stub
Dawiat Mohamed,https://en.wikipedia.org/wiki/Dawiat_Mohamed,comoros,0.9,Dawiat Mohamed,1226333799.0,Stub
Sittou Raghadat Mohamed,https://en.wikipedia.org/wiki/Sittou_Raghadat_Mohamed,comoros,0.9,Sittou Raghadat Mohamed,1197939649.0,Start
Idi Nadhoim,https://en.wikipedia.org/wiki/Idi_Nadhoim,comoros,0.9,Idi Nadhoim,1247384439.0,Stub
Fahmi Said Ibrahim,https://en.wikipedia.org/wiki/Fahmi_Said_Ibrahim,comoros,0.9,Fahmi Said Ibrahim,1159714281.0,Stub
Djaffar Ahmed Said,https://en.wikipedia.org/wiki/Djaffar_Ahmed_Said,comoros,0.9,Djaffar Ahmed Said,1236977988.0,Stub
Abdallah Said Sarouma,https://en.wikipedia.org/wiki/Abdallah_Said_Sarouma,comoros,0.9,Abdallah Said Sarouma,1043132737.0,Stub
Mohamed Ali Soilihi,https://en.wikipedia.org/wiki/Mohamed_Ali_Soilihi,comoros,0.9,Mohamed Ali Soilihi,1136366247.0,Start
Moussa Toybou,https://en.wikipedia.org/wiki/Moussa_Toybou,comoros,0.9,Moussa Toybou,1247355431.0,Stub
Léon Angor,https://en.wikipedia.org/wiki/Léon_Angor,congo,6.1,Léon Angor,1242492711.0,Start
Joseph Badiabio,https://en.wikipedia.org/wiki/Joseph_Badiabio,congo,6.1,Joseph Badiabio,1154376625.0,Start
Frédéric Bintsamou,https://en.wikipedia.org/wiki/Frédéric_Bintsamou,congo,6.1,Frédéric Bintsamou,1248517558.0,Start
Modeste Boukadia,https://en.wikipedia.org/wiki/Modeste_Boukadia,congo,6.1,Modeste Boukadia,1234167840.0,C
Jean-Jacques Bouya,https://en.wikipedia.org/wiki/Jean-Jacques_Bouya,congo,6.1,Jean-Jacques Bouya,1246299510.0,C
Fidèle Dimou,https://en.wikipedia.org/wiki/Fidèle_Dimou,congo,6.1,Fidèle Dimou,1135246225.0,Start
Gabriel Entcha-Ebia,https://en.wikipedia.org/wiki/Gabriel_Entcha-Ebia,congo,6.1,Gabriel Entcha-Ebia,1246821116.0,Start
Gabriel Valère Eteka Yemet,https://en.wikipedia.org/wiki/Gabriel_Valère_Eteka_Yemet,congo,6.1,Gabriel Valère Eteka Yemet,1146697785.0,Start
Albert Fourvelle,https://en.wikipedia.org/wiki/Albert_Fourvelle,congo,6.1,Albert Fourvelle,826516065.0,Stub
Pascal Gamassa,https://en.wikipedia.org/wiki/Pascal_Gamassa,congo,6.1,Pascal Gamassa,1223558585.0,C
Pierre Goura,https://en.wikipedia.org/wiki/Pierre_Goura,congo,6.1,Pierre Goura,1177650425.0,Start
Gustave Aba-Gandzion,https://en.wikipedia.org/wiki/Gustave_Aba-Gandzion,congo,6.1,Gustave Aba-Gandzion,1124446209.0,Stub
Joseph Hondjuila Miokono,https://en.wikipedia.org/wiki/Joseph_Hondjuila_Miokono,congo,6.1,Joseph Hondjuila Miokono,1146540238.0,Start
Zely Pierre Inzoungou-Massanga,https://en.wikipedia.org/wiki/Zely_Pierre_Inzoungou-Massanga,congo,6.1,Zely Pierre Inzoungou-Massanga,1141825144.0,Stub
André Kerhervé,https://en.wikipedia.org/wiki/André_Kerhervé,congo,6.1,André Kerhervé,1152185896.0,Stub
Pierre Mabiala,https://en.wikipedia.org/wiki/Pierre_Mabiala,congo,6.1,Pierre Mabiala,1146545045.0,C
Paulin Makaya,https://en.wikipedia.org/wiki/Paulin_Makaya,congo,6.1,Paulin Makaya,1112682469.0,C
Jean-Pierre Makouta-Mboukou,https://en.wikipedia.org/wiki/Jean-Pierre_Makouta-Mboukou,congo,6.1,Jean-Pierre Makouta-Mboukou,1156202898.0,C
Jean Malonga,https://en.wikipedia.org/wiki/Jean_Malonga,congo,6.1,Jean Malonga,1177650547.0,Stub
André Matsoua,https://en.wikipedia.org/wiki/André_Matsoua,congo,6.1,André Matsoua,1247163377.0,Start
Ferdinand Mbahou,https://en.wikipedia.org/wiki/Ferdinand_Mbahou,congo,6.1,Ferdinand Mbahou,1227758610.0,Start
Justin Mikolo-Kinzonzi,https://en.wikipedia.org/wiki/Justin_Mikolo-Kinzonzi,congo,6.1,Justin Mikolo-Kinzonzi,1146540347.0,Start
Bonaventure Mizidy,https://en.wikipedia.org/wiki/Bonaventure_Mizidy,congo,6.1,Bonaventure Mizidy,976591922.0,Stub
Émile Mokoko Wongolo,https://en.wikipedia.org/wiki/Émile_Mokoko_Wongolo,congo,6.1,Émile Mokoko Wongolo,1221206415.0,Start
