name,country,Population,revision_id,article_quality,Region,Region_Population
Kande Balarabe,nigeria,223.8,1233724373.0,Stub,WESTERN AFRICA,442.0
Abubakar Tafawa Balewa,nigeria,223.8,1250135459.0,GA,WESTERN AFRICA,442.0
Michael Opeyemi Bamidele,nigeria,223.8,1248817751.0,C,WESTERN AFRICA,442.0
Richard Bamisile,nigeria,223.8,1177423765.0,C,WESTERN AFRICA,442.0
Adebayo Johnson Bankole,nigeria,223.8,1200803605.0,Start,WESTERN AFRICA,442.0
Mohammed Barkindo,nigeria,223.8,1243329720.0,C,WESTERN AFRICA,442.0
Ajibola Basiru,nigeria,223.8,1234051957.0,Start,WESTERN AFRICA,442.0
Sanusi Ado Bayero,nigeria,223.8,1226682853.0,C,WESTERN AFRICA,442.0
Dele Belgore,nigeria,223.8,1190984573.0,Start,WESTERN AFRICA,442.0
Mohammed Bello-Koko,nigeria,223.8,1234143023.0,C,WESTERN AFRICA,442.0
Ahmadu Bello,nigeria,223.8,1246222626.0,C,WESTERN AFRICA,442.0
Babajimi Adegoke Benson,nigeria,223.8,1246220576.0,C,WESTERN AFRICA,442.0
Bisayo Busari-Akinnadeju,nigeria,223.8,1224270625.0,Start,WESTERN AFRICA,442.0
Ibrahim Mohammed Bomai,nigeria,223.8,1248720028.0,C,WESTERN AFRICA,442.0
Alhaji Hassan Dalhat,nigeria,223.8,1041777508.0,Stub,WESTERN AFRICA,442.0
Ibrahim Abdullahi Danbaba,nigeria,223.8,1246598552.0,Start,WESTERN AFRICA,442.0
Ahmed Musa Dangiwa,nigeria,223.8,1200817722.0,C,WESTERN AFRICA,442.0
David Dafinone,nigeria,223.8,1249772100.0,Start,WESTERN AFRICA,442.0
Rukayya Dawayya,nigeria,223.8,1246220020.0,Start,WESTERN AFRICA,442.0
Anamero Sunday Dekeri,nigeria,223.8,1247119892.0,Start,WESTERN AFRICA,442.0
Tonto Dikeh,nigeria,223.8,1246220034.0,C,WESTERN AFRICA,442.0
Dipo Dina,nigeria,223.8,1202540135.0,Start,WESTERN AFRICA,442.0
Bunmi Dipo Salami,nigeria,223.8,1232995202.0,C,WESTERN AFRICA,442.0
Donald Ojogo,nigeria,223.8,1250250353.0,Start,WESTERN AFRICA,442.0
Usman Mamman Durkwa,nigeria,223.8,1197400198.0,Stub,WESTERN AFRICA,442.0
David Edevbie,nigeria,223.8,1249043995.0,C,WESTERN AFRICA,442.0
Yul Edochie,nigeria,223.8,1249801645.0,C,WESTERN AFRICA,442.0
Edwin Clark (politician),nigeria,223.8,1197669418.0,Start,WESTERN AFRICA,442.0
Alex Egbona,nigeria,223.8,1238986408.0,Start,WESTERN AFRICA,442.0
Chris Ekiyor,nigeria,223.8,1213553243.0,Start,WESTERN AFRICA,442.0
Ekperikpe Ekpo,nigeria,223.8,1249260265.0,C,WESTERN AFRICA,442.0
Owoidighe Ekpoatai,nigeria,223.8,1236704701.0,Start,WESTERN AFRICA,442.0
Alex Ekwueme,nigeria,223.8,1249045033.0,C,WESTERN AFRICA,442.0
Uzoma Emenike,nigeria,223.8,1250224226.0,Start,WESTERN AFRICA,442.0
Ken Erics,nigeria,223.8,1246220044.0,C,WESTERN AFRICA,442.0
Tunde Eso,nigeria,223.8,1186199883.0,Start,WESTERN AFRICA,442.0
Effiong Okon Eyo,nigeria,223.8,1179809941.0,Start,WESTERN AFRICA,442.0
Love Ezema,nigeria,223.8,1221676650.0,Stub,WESTERN AFRICA,442.0
Francis Adenigba Fadahunsi,nigeria,223.8,1158624834.0,Stub,WESTERN AFRICA,442.0
Femi Falana,nigeria,223.8,1250200022.0,Start,WESTERN AFRICA,442.0
Ayo Fasanmi,nigeria,223.8,1247053005.0,Start,WESTERN AFRICA,442.0
Ayo Fayose,nigeria,223.8,1248860898.0,C,WESTERN AFRICA,442.0
Babatunde Fowler,nigeria,223.8,1188312683.0,Start,WESTERN AFRICA,442.0
Ismaila Isa Funtua,nigeria,223.8,1218160379.0,Start,WESTERN AFRICA,442.0
Zakariyau Galadima,nigeria,223.8,1246948271.0,Stub,WESTERN AFRICA,442.0
Abdullahi Idris Garba,nigeria,223.8,1185669268.0,Start,WESTERN AFRICA,442.0
Alabo Dakorinama George-Kelly,nigeria,223.8,1216045204.0,Stub,WESTERN AFRICA,442.0
Boma Goodhead,nigeria,223.8,1206181815.0,Start,WESTERN AFRICA,442.0
Abdullahi Abubakar Gumel,nigeria,223.8,1250601261.0,Start,WESTERN AFRICA,442.0
Hadi Sirika,nigeria,223.8,1240578422.0,C,WESTERN AFRICA,442.0
Hamisu Musa,nigeria,223.8,1240396139.0,Stub,WESTERN AFRICA,442.0
Cyril Godwin Hart,nigeria,223.8,1241090533.0,Stub,WESTERN AFRICA,442.0
Herman Hembe,nigeria,223.8,1149491450.0,Stub,WESTERN AFRICA,442.0
Humphrey Omo-Osagie,nigeria,223.8,1144218043.0,Start,WESTERN AFRICA,442.0
Gregory Ibe,nigeria,223.8,1245461287.0,Stub,WESTERN AFRICA,442.0
Akanu Ibiam,nigeria,223.8,1233279599.0,C,WESTERN AFRICA,442.0
Ibrahim Tako,nigeria,223.8,1246222619.0,Start,WESTERN AFRICA,442.0
Eric Kelechi Igwe,nigeria,223.8,1225736304.0,Stub,WESTERN AFRICA,442.0
Dele Gboluga Ikengboju,nigeria,223.8,1236563572.0,Start,WESTERN AFRICA,442.0
Alvan Ikoku,nigeria,223.8,1227608910.0,Start,WESTERN AFRICA,442.0
S.G. Ikoku,nigeria,223.8,1140523065.0,C,WESTERN AFRICA,442.0
Nkechi Ikpeazu,nigeria,223.8,1235151881.0,Start,WESTERN AFRICA,442.0
Terkimbi Ikyange,nigeria,223.8,1202786191.0,Start,WESTERN AFRICA,442.0
Neda Imasuen,nigeria,223.8,1246220457.0,Start,WESTERN AFRICA,442.0
Christopher Imumolen,nigeria,223.8,1220771535.0,Start,WESTERN AFRICA,442.0
Modupe Irele,nigeria,223.8,1193042351.0,Start,WESTERN AFRICA,442.0
Joseph Itotoh,nigeria,223.8,1140514519.0,Stub,WESTERN AFRICA,442.0
Sunday Iyahen,nigeria,223.8,1243726078.0,C,WESTERN AFRICA,442.0
Osaigbovo Iyoha,nigeria,223.8,1232541045.0,Start,WESTERN AFRICA,442.0
Rafiu Jafojo,nigeria,223.8,1246220604.0,Stub,WESTERN AFRICA,442.0
Manasseh Daniel Jatau,nigeria,223.8,1238159613.0,Stub,WESTERN AFRICA,442.0
Ibrahim Usman Jibril,nigeria,223.8,1250601270.0,C,WESTERN AFRICA,442.0
Mercy Johnson,nigeria,223.8,1250924023.0,GA,WESTERN AFRICA,442.0
Alex Kadiri,nigeria,223.8,1250590242.0,Start,WESTERN AFRICA,442.0
Ahmad Babba Kaita,nigeria,223.8,1250601354.0,C,WESTERN AFRICA,442.0
Balarabe Shehu Kakale,nigeria,223.8,1246220838.0,Stub,WESTERN AFRICA,442.0
Dauda Kako Are,nigeria,223.8,1165025935.0,Stub,WESTERN AFRICA,442.0
Onwuka Kalu,nigeria,223.8,1219858469.0,C,WESTERN AFRICA,442.0
Idris Garba Kareka,nigeria,223.8,1243414573.0,Start,WESTERN AFRICA,442.0
Ayodeji Karim,nigeria,223.8,1235211765.0,C,WESTERN AFRICA,442.0
Mariam Yalwaji Katagum,nigeria,223.8,1222702415.0,C,WESTERN AFRICA,442.0
Khalil Halilu,nigeria,223.8,1230812938.0,Start,WESTERN AFRICA,442.0
Kingsley Kuku,nigeria,223.8,1232901103.0,GA,WESTERN AFRICA,442.0
Ibrahim Aminu Kurami,nigeria,223.8,1223117994.0,Stub,WESTERN AFRICA,442.0
Abdulkadir Kure,nigeria,223.8,1249044878.0,Stub,WESTERN AFRICA,442.0
Ahmed Kusamotu,nigeria,223.8,1221714733.0,Start,WESTERN AFRICA,442.0
Isaac Kwallu,nigeria,223.8,1246139130.0,Start,WESTERN AFRICA,442.0
Michael Kwanashie,nigeria,223.8,1246565093.0,C,WESTERN AFRICA,442.0
Abba Kyari,nigeria,223.8,1248451106.0,C,WESTERN AFRICA,442.0
Titilayo Laoye-Tomori,nigeria,223.8,1246888806.0,Start,WESTERN AFRICA,442.0
Albert Legogie,nigeria,223.8,1175840512.0,Stub,WESTERN AFRICA,442.0
Salisu Abubakar Maikasuwa,nigeria,223.8,1246234621.0,Stub,WESTERN AFRICA,442.0
Khamisu Ahmed Mailantarki,nigeria,223.8,1153781449.0,Start,WESTERN AFRICA,442.0
Ibrahim Makama Misau,nigeria,223.8,1251041715.0,Start,WESTERN AFRICA,442.0
Ahmed Marafa,nigeria,223.8,1249041342.0,Stub,WESTERN AFRICA,442.0
Badiyya Hassan Mashi,nigeria,223.8,1241297432.0,Start,WESTERN AFRICA,442.0
Louis Mbanefo,nigeria,223.8,1246222636.0,C,WESTERN AFRICA,442.0
Sebastian Okechukwu Mezu,nigeria,223.8,1164841567.0,C,WESTERN AFRICA,442.0
Zubby Michael,nigeria,223.8,1249961006.0,C,WESTERN AFRICA,442.0
Mohammed Sani Idriss,nigeria,223.8,1211656983.0,Stub,WESTERN AFRICA,442.0
Danladi Mohammed,nigeria,223.8,1118324123.0,Stub,WESTERN AFRICA,442.0
Janet Nwadiogo Mokelu,nigeria,223.8,1057572468.0,Start,WESTERN AFRICA,442.0
Fati Muhammad,nigeria,223.8,1246220058.0,Start,WESTERN AFRICA,442.0
Sunusi Musa,nigeria,223.8,1214808205.0,Start,WESTERN AFRICA,442.0
Saliu Mustapha,nigeria,223.8,1250321633.0,Start,WESTERN AFRICA,442.0
Umar Namadi,nigeria,223.8,1250601272.0,Start,WESTERN AFRICA,442.0
Muhammad Mamman Nami,nigeria,223.8,1200771302.0,Start,WESTERN AFRICA,442.0
Ajuri Ngelale,nigeria,223.8,1246148444.0,C,WESTERN AFRICA,442.0
Suleiman Oba Nimota,nigeria,223.8,1147339670.0,Start,WESTERN AFRICA,442.0
Uchechukwu Nnam-Obi,nigeria,223.8,1242953473.0,Stub,WESTERN AFRICA,442.0
Frank Nneji,nigeria,223.8,1221528261.0,Start,WESTERN AFRICA,442.0
Justin Nnorom,nigeria,223.8,1210096515.0,Start,WESTERN AFRICA,442.0
Blessing Nwagba,nigeria,223.8,1180361858.0,Start,WESTERN AFRICA,442.0
Dozie Nwankwo,nigeria,223.8,1216142634.0,Start,WESTERN AFRICA,442.0
Nnia Nwodo,nigeria,223.8,1248330373.0,Start,WESTERN AFRICA,442.0
Oba C. D. Akran,nigeria,223.8,1140518309.0,Stub,WESTERN AFRICA,442.0
Patrick Obahiagbon,nigeria,223.8,1191433333.0,Start,WESTERN AFRICA,442.0
Gaius Obaseki,nigeria,223.8,1238316276.0,Start,WESTERN AFRICA,442.0
Peter Odey,nigeria,223.8,1249042317.0,C,WESTERN AFRICA,442.0
Bernard Odoh,nigeria,223.8,1246220787.0,C,WESTERN AFRICA,442.0
Godwin Ogbaga,nigeria,223.8,1249702099.0,Start,WESTERN AFRICA,442.0
Chigozie Ogbu,nigeria,223.8,1241972007.0,Stub,WESTERN AFRICA,442.0
Osita Ogbu,nigeria,223.8,1249458548.0,C,WESTERN AFRICA,442.0
Chris Ogiemwonyi,nigeria,223.8,1188502780.0,C,WESTERN AFRICA,442.0
Clem Ohameze,nigeria,223.8,1246220069.0,Start,WESTERN AFRICA,442.0
Abubakar Sadiku Ohere,nigeria,223.8,1250563956.0,C,WESTERN AFRICA,442.0
Sinatu Ojikutu,nigeria,223.8,1140522870.0,Start,WESTERN AFRICA,442.0
Edward Ikem Okeke,nigeria,223.8,1141350487.0,Start,WESTERN AFRICA,442.0
J. O. J. Okezie,nigeria,223.8,1246965044.0,Stub,WESTERN AFRICA,442.0
Kenneth Okonkwo,nigeria,223.8,1246220072.0,Start,WESTERN AFRICA,442.0
Daniel Okungbowa,nigeria,223.8,1246220482.0,Start,WESTERN AFRICA,442.0
Doyin Okupe,nigeria,223.8,1247060831.0,GA,WESTERN AFRICA,442.0
Samson Okwu,nigeria,223.8,1159264529.0,Start,WESTERN AFRICA,442.0
Alabi Hassan Olajoku,nigeria,223.8,1169612000.0,C,WESTERN AFRICA,442.0
Ali Olanusi,nigeria,223.8,1158721985.0,Start,WESTERN AFRICA,442.0
Raheem Olawuyi,nigeria,223.8,1140522153.0,Stub,WESTERN AFRICA,442.0
Funmilayo Olayinka,nigeria,223.8,1230459371.0,C,WESTERN AFRICA,442.0
Folake Olunloyo,nigeria,223.8,1245626495.0,Start,WESTERN AFRICA,442.0
Evelyn Omavowan Oboro,nigeria,223.8,1241784585.0,Stub,WESTERN AFRICA,442.0
Adedayo Omolafe,nigeria,223.8,1177285621.0,Start,WESTERN AFRICA,442.0
Emmanuel Onwe,nigeria,223.8,1244578373.0,C,WESTERN AFRICA,442.0
D. K. Onwenu,nigeria,223.8,1243230589.0,Stub,WESTERN AFRICA,442.0
Nkeiruka Onyejeocha,nigeria,223.8,1177240756.0,C,WESTERN AFRICA,442.0
Wenike Opurum Briggs,nigeria,223.8,1250419442.0,C,WESTERN AFRICA,442.0
Kayode Otitoju,nigeria,223.8,1250590195.0,Start,WESTERN AFRICA,442.0
Luqman Oyebisi Ilaka,nigeria,223.8,1243032430.0,Start,WESTERN AFRICA,442.0
Gboyega Oyetola,nigeria,223.8,1246797559.0,C,WESTERN AFRICA,442.0
Amal Pepple,nigeria,223.8,1228528579.0,Start,WESTERN AFRICA,442.0
Prince B.B Apugo,nigeria,223.8,1246487385.0,Start,WESTERN AFRICA,442.0
Dikko Umar Radda,nigeria,223.8,1248858099.0,C,WESTERN AFRICA,442.0
Gbadebo Rhodes-Vivour,nigeria,223.8,1245870190.0,GA,WESTERN AFRICA,442.0
Rufai Hanga,nigeria,223.8,1242932427.0,Stub,WESTERN AFRICA,442.0
Saheed Popoola,nigeria,223.8,1211497548.0,Start,WESTERN AFRICA,442.0
Iziaq Adekunle Salako,nigeria,223.8,1246732640.0,Start,WESTERN AFRICA,442.0
Bamidele Salam,nigeria,223.8,1240825566.0,C,WESTERN AFRICA,442.0
Thompson Salubi,nigeria,223.8,1207104477.0,Start,WESTERN AFRICA,442.0
Yabagi Sani,nigeria,223.8,1249041750.0,Start,WESTERN AFRICA,442.0
Sanusi Ohiare,nigeria,223.8,1215474601.0,C,WESTERN AFRICA,442.0
Olusola Saraki,nigeria,223.8,1249041363.0,C,WESTERN AFRICA,442.0
Mamman Shata,nigeria,223.8,1227339915.0,C,WESTERN AFRICA,442.0
Garba Shehu,nigeria,223.8,1250601333.0,C,WESTERN AFRICA,442.0
Mustapha Baba Shehuri,nigeria,223.8,1244587845.0,Start,WESTERN AFRICA,442.0
Terhemba Shija,nigeria,223.8,1140522160.0,Stub,WESTERN AFRICA,442.0
Moses Shipi,nigeria,223.8,1186613019.0,Start,WESTERN AFRICA,442.0
Kunle Soname,nigeria,223.8,1220848508.0,Start,WESTERN AFRICA,442.0
Otunba Fatai Sowemimo,nigeria,223.8,1220229522.0,Start,WESTERN AFRICA,442.0
Omoyele Sowore treason charges,nigeria,223.8,1248583203.0,C,WESTERN AFRICA,442.0
Olaokun Soyinka,nigeria,223.8,1248925413.0,Start,WESTERN AFRICA,442.0
Abubakar Y. Suleiman,nigeria,223.8,1248763179.0,Stub,WESTERN AFRICA,442.0
Sunday Cyriacus Umeha,nigeria,223.8,1247120279.0,Start,WESTERN AFRICA,442.0
Nkiru Sylvanus,nigeria,223.8,1246220078.0,C,WESTERN AFRICA,442.0
Ibrahim Tahir,nigeria,223.8,1248763321.0,Start,WESTERN AFRICA,442.0
Oshodi Tapa,nigeria,223.8,1216657149.0,C,WESTERN AFRICA,442.0
Tomiwa Aladekomo,nigeria,223.8,1247119888.0,C,WESTERN AFRICA,442.0
Bridget Twar,nigeria,223.8,1149479906.0,Stub,WESTERN AFRICA,442.0
Titus Uba,nigeria,223.8,1246627224.0,Start,WESTERN AFRICA,442.0
Ifeanyi Uchendu,nigeria,223.8,1229889299.0,Stub,WESTERN AFRICA,442.0
S. K. E. Udeh-Okoye,nigeria,223.8,1136131935.0,Start,WESTERN AFRICA,442.0
Charles Udoh,nigeria,223.8,1250273545.0,Start,WESTERN AFRICA,442.0
Bob-Manuel Udokwu,nigeria,223.8,1246468161.0,Start,WESTERN AFRICA,442.0
Ugorji Okechuwu Ugorji,nigeria,223.8,1247120199.0,C,WESTERN AFRICA,442.0
Laz Unaogu,nigeria,223.8,1250550076.0,Start,WESTERN AFRICA,442.0
Usman Bello Kumo,nigeria,223.8,1173985656.0,Start,WESTERN AFRICA,442.0
Mariatu Bala Usman,nigeria,223.8,1192201627.0,Stub,WESTERN AFRICA,442.0
Musa Usman,nigeria,223.8,1178635537.0,Start,WESTERN AFRICA,442.0
Maryam Uwais,nigeria,223.8,1242701558.0,C,WESTERN AFRICA,442.0
Ebikabowei Victor-Ben,nigeria,223.8,1207390094.0,Start,WESTERN AFRICA,442.0
Adolphus Wabara,nigeria,223.8,1248909385.0,C,WESTERN AFRICA,442.0
Francis E. Waive,nigeria,223.8,1226013667.0,Start,WESTERN AFRICA,442.0
Wale Oladipo,nigeria,223.8,1224493610.0,C,WESTERN AFRICA,442.0
Ezekiel Warigbani,nigeria,223.8,1245604782.0,Stub,WESTERN AFRICA,442.0
John Wash Pam,nigeria,223.8,1227314171.0,Stub,WESTERN AFRICA,442.0
Abdullahi Wuse,nigeria,223.8,1140523031.0,Stub,WESTERN AFRICA,442.0
Yahaya Madawaki,nigeria,223.8,1229838076.0,C,WESTERN AFRICA,442.0
Yusuf Buba Yakub,nigeria,223.8,1249384599.0,C,WESTERN AFRICA,442.0
Yakubu Umar Barde,nigeria,223.8,1216648097.0,Stub,WESTERN AFRICA,442.0
Binos Dauda Yaroe,nigeria,223.8,1226318030.0,C,WESTERN AFRICA,442.0
Saleh Shehu Yipmong,nigeria,223.8,1201221700.0,Start,WESTERN AFRICA,442.0
Yusuf Adamu Gagdi,nigeria,223.8,1236859640.0,Stub,WESTERN AFRICA,442.0
Amina Zakari,nigeria,223.8,1151698875.0,C,WESTERN AFRICA,442.0
Mohamed Akotey,niger,27.2,1191924002.0,Start,WESTERN AFRICA,442.0
Oumar Ba,niger,27.2,1177650193.0,Stub,WESTERN AFRICA,442.0
Alidou Barkire,niger,27.2,1241584739.0,Stub,WESTERN AFRICA,442.0
Boubacar Hama Beidi,niger,27.2,1240799135.0,Start,WESTERN AFRICA,442.0
Mano Dayak,niger,27.2,1241601548.0,Start,WESTERN AFRICA,442.0
Moussa Moumouni Djermakoye,niger,27.2,1227768407.0,C,WESTERN AFRICA,442.0
Abdoulkarim Goukoye,niger,27.2,1167401003.0,Stub,WESTERN AFRICA,442.0
Marcel Inné,niger,27.2,1231186682.0,Start,WESTERN AFRICA,442.0
Souleymane Ly,niger,27.2,1231188815.0,Start,WESTERN AFRICA,442.0
Mohamadou Djibrilla Maïga,niger,27.2,1191916353.0,Stub,WESTERN AFRICA,442.0
Sa'adatu Kolo,niger,27.2,1152460082.0,Start,WESTERN AFRICA,442.0
Issoufou Saidou-Djermakoye,niger,27.2,1177650722.0,Stub,WESTERN AFRICA,442.0
Issoufou Sidibé,niger,27.2,1227762370.0,C,WESTERN AFRICA,442.0
Yacouba Sido,niger,27.2,1177650740.0,Stub,WESTERN AFRICA,442.0
Sadou Soloké,niger,27.2,1172866016.0,Stub,WESTERN AFRICA,442.0
Saloum Traoré,niger,27.2,747227236.0,Stub,WESTERN AFRICA,442.0
Djibo Yacouba,niger,27.2,1238216072.0,Start,WESTERN AFRICA,442.0
Einar Thambarskelfir,norway,5.5,1145167838.0,C,NORTHERN EUROPE,108.0
Salim bin Nasir bin Said Al Aufi,oman,5.0,1241251699.0,Start,WESTERN ASIA,299.0
Saud bin Hamoud bin Ahmed Al Habsi,oman,5.0,1241249063.0,Start,WESTERN ASIA,299.0
Saeed bin Hamoud bin Saeed al Maawali,oman,5.0,1241250370.0,Start,WESTERN ASIA,299.0
Salem bin Mohammed Al Mahrouqi,oman,5.0,1248129143.0,Start,WESTERN ASIA,299.0
Mohammed bin Said bin Khalfan Al Mamari,oman,5.0,1241252689.0,Start,WESTERN ASIA,299.0
Said bin Mohammed bin Ahmed Al Saqri,oman,5.0,1241250445.0,Start,WESTERN ASIA,299.0
Qais Mohammed Al Yousef,oman,5.0,1249877304.0,Stub,WESTERN ASIA,299.0
Khalfan bin Saeed bin Mubarak al-Shueili,oman,5.0,1241250091.0,Start,WESTERN ASIA,299.0
Yusuf bin Alawi bin Abdullah,oman,5.0,1245440780.0,C,WESTERN ASIA,299.0
Asa'ad bin Tariq,oman,5.0,1229583882.0,Start,WESTERN ASIA,299.0
Mahad Said Baawain,oman,5.0,1241251598.0,Start,WESTERN ASIA,299.0
Khalid bin Hilal Al Busaidi,oman,5.0,1241131635.0,Stub,WESTERN ASIA,299.0
Malek Bin Sulaiman Al Ma'amari,oman,5.0,1249356132.0,Stub,WESTERN ASIA,299.0
Khalid Al Mawali,oman,5.0,1248475848.0,Stub,WESTERN ASIA,299.0
Moosa AbdulRahman Hassan,oman,5.0,1216573194.0,C,WESTERN ASIA,299.0
Abdullah Al Saidi,oman,5.0,1241135391.0,Start,WESTERN ASIA,299.0
Hilal Al Sarmi,oman,5.0,1250016264.0,Stub,WESTERN ASIA,299.0
Shihab bin Tariq,oman,5.0,1249749949.0,C,WESTERN ASIA,299.0
Sultan bin Salem al-Habsi,oman,5.0,1241135173.0,Stub,WESTERN ASIA,299.0
Taimur bin Asa'ad,oman,5.0,1242707228.0,Stub,WESTERN ASIA,299.0
Fahr bin Taimur,oman,5.0,1250254789.0,Start,WESTERN ASIA,299.0
Abdul Gani (soldier),pakistan,240.5,1246543437.0,Start,SOUTH ASIA,2029.0
Mufti Abdullah,pakistan,240.5,1127228239.0,Stub,SOUTH ASIA,2029.0
Jamil Ahmed,pakistan,240.5,1222869680.0,Stub,SOUTH ASIA,2029.0
Kamruddin Ahmed,pakistan,240.5,1230198799.0,Start,SOUTH ASIA,2029.0
Ali Gul Sangi,pakistan,240.5,1250508881.0,Start,SOUTH ASIA,2029.0
Qazi Khalid Ali,pakistan,240.5,1211047318.0,Stub,SOUTH ASIA,2029.0
Master Taj-ud-Din Ansari,pakistan,240.5,1179026554.0,Stub,SOUTH ASIA,2029.0
Ashab Uddin Ahmad,pakistan,240.5,1245380479.0,B,SOUTH ASIA,2029.0
Ghulam Mohammed Baloch,pakistan,240.5,1244647456.0,C,SOUTH ASIA,2029.0
Shah Nawaz Bhutto,pakistan,240.5,1248945428.0,GA,SOUTH ASIA,2029.0
Syed Ata-ul-Muhaimin Bukhari,pakistan,240.5,1185328707.0,Stub,SOUTH ASIA,2029.0
Chaudhry Abdul Rehman Khan,pakistan,240.5,1224955194.0,Start,SOUTH ASIA,2029.0
Dewan Taimur Raja Chowdhury,pakistan,240.5,1232078838.0,Start,SOUTH ASIA,2029.0
Mafiz Ali Chowdhury,pakistan,240.5,1243860644.0,Start,SOUTH ASIA,2029.0
Moinuddin Ahmed Chowdhury,pakistan,240.5,1166369458.0,C,SOUTH ASIA,2029.0
Zahur Ahmad Chowdhury,pakistan,240.5,1243860749.0,Start,SOUTH ASIA,2029.0
Nazo Dharejo,pakistan,240.5,1249869096.0,Start,SOUTH ASIA,2029.0
Abdul Ghafoor Khan Durrani,pakistan,240.5,1212854333.0,Stub,SOUTH ASIA,2029.0
Zulfiqar Halepoto,pakistan,240.5,1184354734.0,Start,SOUTH ASIA,2029.0
Syed Shamsul Hasan,pakistan,240.5,1232614245.0,Start,SOUTH ASIA,2029.0
Anwar Ali Hyder,pakistan,240.5,1249769516.0,Start,SOUTH ASIA,2029.0
Muhammad Ishaq Khattak,pakistan,240.5,1196215565.0,Start,SOUTH ASIA,2029.0
Mufti Jafar Hussain,pakistan,240.5,1221486932.0,Start,SOUTH ASIA,2029.0
Ahmed E. H. Jaffer,pakistan,240.5,1243671555.0,Start,SOUTH ASIA,2029.0
Mehrumal Jagwani,pakistan,240.5,1211576717.0,Stub,SOUTH ASIA,2029.0
Rustam Jamali,pakistan,240.5,1248938217.0,Stub,SOUTH ASIA,2029.0
Hyder Bux Jatoi,pakistan,240.5,1250596353.0,C,SOUTH ASIA,2029.0
Hamid Javaid,pakistan,240.5,1218766989.0,C,SOUTH ASIA,2029.0
Jamal Kakakhel,pakistan,240.5,1081294446.0,Stub,SOUTH ASIA,2029.0
Mian Muhibullah Kakakhel,pakistan,240.5,1208795096.0,C,SOUTH ASIA,2029.0
Niat Qabool Hayat Kakakhel,pakistan,240.5,1242087910.0,Start,SOUTH ASIA,2029.0
Syed Kamal,pakistan,240.5,1243664924.0,C,SOUTH ASIA,2029.0
Kazi Abdul Kader,pakistan,240.5,1245483033.0,Start,SOUTH ASIA,2029.0
Amir Habibullah Khan Saadi,pakistan,240.5,1224530956.0,C,SOUTH ASIA,2029.0
Khan Muhammad Khan,pakistan,240.5,1232010425.0,GA,SOUTH ASIA,2029.0
Malik Allahyar Khan,pakistan,240.5,1233679331.0,Start,SOUTH ASIA,2029.0
Omar Asghar Khan,pakistan,240.5,1219831535.0,C,SOUTH ASIA,2029.0
Rana Khudadad Khan,pakistan,240.5,1220777640.0,Stub,SOUTH ASIA,2029.0
Rao Muhammad Afzal Khan,pakistan,240.5,1220862871.0,Stub,SOUTH ASIA,2029.0
Mohammad Aslam Khan (Pakistan Peoples Party politician),pakistan,240.5,1119146482.0,Start,SOUTH ASIA,2029.0
Tufail Ahmad Khan,pakistan,240.5,1232902796.0,Stub,SOUTH ASIA,2029.0
Wajih-uz-Zaman Khan,pakistan,240.5,1236054107.0,Start,SOUTH ASIA,2029.0
Shahal Khan Khoso,pakistan,240.5,1187604501.0,Start,SOUTH ASIA,2029.0
Mir Dariya Khan Khoso,pakistan,240.5,1213788166.0,Stub,SOUTH ASIA,2029.0
Naseer Khan Khoso,pakistan,240.5,1229384884.0,Stub,SOUTH ASIA,2029.0
Zahoor Hussain Khoso,pakistan,240.5,1200588895.0,Start,SOUTH ASIA,2029.0
Mumtaz Hasan Kizilbash,pakistan,240.5,1108260069.0,Stub,SOUTH ASIA,2029.0
Abdul Aziz Kurd,pakistan,240.5,1235267463.0,Start,SOUTH ASIA,2029.0
Dodo Maheri,pakistan,240.5,1063428037.0,Stub,SOUTH ASIA,2029.0
Fakir Abdul Mannan,pakistan,240.5,1246008163.0,Start,SOUTH ASIA,2029.0
Khalid Mansoor,pakistan,240.5,1152793398.0,Stub,SOUTH ASIA,2029.0
Balach Marri,pakistan,240.5,1249885794.0,C,SOUTH ASIA,2029.0
Sheikh Manzar Masaud,pakistan,240.5,1192587565.0,Stub,SOUTH ASIA,2029.0
Inayatullah Khan Mashriqi,pakistan,240.5,1248974565.0,C,SOUTH ASIA,2029.0
Ali Khan Masood,pakistan,240.5,1250589699.0,C,SOUTH ASIA,2029.0
Maulana Bashir Ahmad Sialvi,pakistan,240.5,1243072391.0,Start,SOUTH ASIA,2029.0
Salim Jan Khan Mazari,pakistan,240.5,1141279171.0,Stub,SOUTH ASIA,2029.0
Tofazzal Hossain Manik Miah,pakistan,240.5,1235606534.0,GA,SOUTH ASIA,2029.0
Mir Hasem Ali,pakistan,240.5,1237286854.0,Stub,SOUTH ASIA,2029.0
Muhammad Aslam Butt,pakistan,240.5,1243764046.0,Start,SOUTH ASIA,2029.0
Nepal Nag,pakistan,240.5,1246482846.0,Start,SOUTH ASIA,2029.0
Syed Sajid Ali Naqvi,pakistan,240.5,1244210224.0,Start,SOUTH ASIA,2029.0
Syed Nazrul Islam,pakistan,240.5,1249862957.0,C,SOUTH ASIA,2029.0
Haji Omar,pakistan,240.5,1138121635.0,Stub,SOUTH ASIA,2029.0
Saifullah Khan Paracha,pakistan,240.5,1245829825.0,Start,SOUTH ASIA,2029.0
