title,page_id,lastrevid,talkid,length,url,watched,watchers
Naima Salhi,69509983,1213404244,69538002,1260.0,https://en.wikipedia.org/wiki/Naima_Salhi,,
Abderezak Sebgag,71935892,1212579707,71996826,2504.0,https://en.wikipedia.org/wiki/Abderezak_Sebgag,,
Abderrachid Tabbi,71879294,1218530483,71919666,2752.0,https://en.wikipedia.org/wiki/Abderrachid_Tabbi,,
Karim Bibi Triki,71936426,1213794210,71997008,4336.0,https://en.wikipedia.org/wiki/Karim_Bibi_Triki,,
Layachi Yaker,75419664,1226060720,75419668,6464.0,https://en.wikipedia.org/wiki/Layachi_Yaker,,
Ahmed Zeghdar,71943191,1213778323,71943351,2529.0,https://en.wikipedia.org/wiki/Ahmed_Zeghdar,,
Adão Francisco Correia de Almeida,76157103,1209524394,76158117,1665.0,https://en.wikipedia.org/wiki/Ad%C3%A3o_Francisco_Correia_de_Almeida,,
Ana Paula Chantre Luna de Carvalho,76157096,1209514022,76157295,1652.0,https://en.wikipedia.org/wiki/Ana_Paula_Chantre_Luna_de_Carvalho,,
Alexandre Sebastião André,59160194,1172178750,59160199,1203.0,https://en.wikipedia.org/wiki/Alexandre_Sebasti%C3%A3o_Andr%C3%A9,,
Paulino Baptista,71062546,1242307496,71066365,3196.0,https://en.wikipedia.org/wiki/Paulino_Baptista,,
Bernarda Gonçalves Martins,76156970,1210193481,76156973,1351.0,https://en.wikipedia.org/wiki/Bernarda_Gon%C3%A7alves_Martins,,
João Baptista Borges,71062166,1227794006,71066393,12993.0,https://en.wikipedia.org/wiki/Jo%C3%A3o_Baptista_Borges,,
Carolina Cerqueira,35728776,1241977204,35728827,11147.0,https://en.wikipedia.org/wiki/Carolina_Cerqueira,,
Arlete Chimbinda,66494161,1177486404,66496740,4602.0,https://en.wikipedia.org/wiki/Arlete_Chimbinda,,
Kafundanga Chingunji,14941379,1191431794,15161002,2081.0,https://en.wikipedia.org/wiki/Kafundanga_Chingunji,,
Jeremias Chitunda,7182495,1220287872,9718005,4400.0,https://en.wikipedia.org/wiki/Jeremias_Chitunda,,
Abel Chivukuvuku,2911041,1165626565,6281408,3214.0,https://en.wikipedia.org/wiki/Abel_Chivukuvuku,,
Fiel Domingos Constantino,70373619,1217387083,70374371,2089.0,https://en.wikipedia.org/wiki/Fiel_Domingos_Constantino,,
Adalberto Costa Júnior,59146803,1244123151,59146812,2858.0,https://en.wikipedia.org/wiki/Adalberto_Costa_J%C3%BAnior,,
Adjany Costa,67009617,1242000475,67009869,5624.0,https://en.wikipedia.org/wiki/Adjany_Costa,,
Álvaro Arnaldo Craveiro,59124706,1194150567,59124712,879.0,https://en.wikipedia.org/wiki/%C3%81lvaro_Arnaldo_Craveiro,,
Raul Danda,67613741,1158035855,67615214,3443.0,https://en.wikipedia.org/wiki/Raul_Danda,,
Diamantino Pedro Azevedo,76156983,1209522689,76156984,1572.0,https://en.wikipedia.org/wiki/Diamantino_Pedro_Azevedo,,
Faustina Fernandes Inglês de Almeida Alves,76157043,1251032908,76157296,1399.0,https://en.wikipedia.org/wiki/Faustina_Fernandes_Ingl%C3%AAs_de_Almeida_Alves,,
Abraão Gourgel,70373705,1124441544,70419874,2048.0,https://en.wikipedia.org/wiki/Abra%C3%A3o_Gourgel,,
Jofre Van-Dúnem Júnior,76157150,1242307432,76159187,1806.0,https://en.wikipedia.org/wiki/Jofre_Van-D%C3%BAnem_J%C3%BAnior,,
José Carvalho da Rocha,76157101,1242307441,76158121,1388.0,https://en.wikipedia.org/wiki/Jos%C3%A9_Carvalho_da_Rocha,,
José Luis de Matos,76157091,1242307337,76158128,1277.0,https://en.wikipedia.org/wiki/Jos%C3%A9_Luis_de_Matos,,
Kambamba Kulaxingo,15020148,1093124425,15161046,2624.0,https://en.wikipedia.org/wiki/Kambamba_Kulaxingo,,
Jesus Faria Maiato,76157012,1209631313,76157030,1639.0,https://en.wikipedia.org/wiki/Jesus_Faria_Maiato,,
Manuel Neto da Costa,76151935,1209411144,76152477,1548.0,https://en.wikipedia.org/wiki/Manuel_Neto_da_Costa,,
Manuel Tavares de Almeida,76151917,1209411217,76152482,1567.0,https://en.wikipedia.org/wiki/Manuel_Tavares_de_Almeida,,
Marcos Alexandre Nhunga,76151884,1209413818,76159252,1556.0,https://en.wikipedia.org/wiki/Marcos_Alexandre_Nhunga,,
Maria Cândida Pereira Teixeira,76151944,1218506469,76152465,1301.0,https://en.wikipedia.org/wiki/Maria_C%C3%A2ndida_Pereira_Teixeira,,
Maria do Rosário Teixeira de Alva Sequeira Bragança Sambo,76156747,1209513699,76157301,1991.0,https://en.wikipedia.org/wiki/Maria_do_Ros%C3%A1rio_Teixeira_de_Alva_Sequeira_Bragan%C3%A7a_Sambo,,
David Mendes,11645534,1024544204,47462933,1851.0,https://en.wikipedia.org/wiki/David_Mendes,,
Saíde Mingas,76496943,1251004422,76496951,17845.0,https://en.wikipedia.org/wiki/Sa%C3%ADde_Mingas,,
Fernando Faustino Muteka,59144241,1241977176,59144244,3305.0,https://en.wikipedia.org/wiki/Fernando_Faustino_Muteka,,
Pedro Mutinde,76156762,1209539718,76159327,4028.0,https://en.wikipedia.org/wiki/Pedro_Mutinde,,
José Ndele,57583596,1154991360,57588376,706.0,https://en.wikipedia.org/wiki/Jos%C3%A9_Ndele,,
Ana Paula Sacramento Neto,76157147,1227909121,76157275,1382.0,https://en.wikipedia.org/wiki/Ana_Paula_Sacramento_Neto,,
Daniel Ntongi-Nzinga,15350356,1187961349,15357824,1053.0,https://en.wikipedia.org/wiki/Daniel_Ntongi-Nzinga,,
Paula Cristina Francisco Coelho,76151960,1209410923,76159324,1300.0,https://en.wikipedia.org/wiki/Paula_Cristina_Francisco_Coelho,,
Pedro Pedalé,59124349,1115715527,59124366,795.0,https://en.wikipedia.org/wiki/Pedro_Pedal%C3%A9,,
Elias Salupeto Pena,12740205,1220287990,13064283,2831.0,https://en.wikipedia.org/wiki/Elias_Salupeto_Pena,,
Johnny Eduardo Pinnock,57651944,1242307359,64794286,727.0,https://en.wikipedia.org/wiki/Johnny_Eduardo_Pinnock,,
Santana André Pitra,59124543,1165626399,59124576,1512.0,https://en.wikipedia.org/wiki/Santana_Andr%C3%A9_Pitra,,
Francisco Manuel Monteiro de Queiróz,78105044,1250824530,78105045,89.0,https://en.wikipedia.org/wiki/Francisco_Manuel_Monteiro_de_Queir%C3%B3z,,
José Aníbal Lopes Rocha,59124604,1242307479,59124607,2308.0,https://en.wikipedia.org/wiki/Jos%C3%A9_An%C3%ADbal_Lopes_Rocha,,
José da Rocha,70373537,1153488959,70374383,2510.0,https://en.wikipedia.org/wiki/Jos%C3%A9_da_Rocha,,
Rosa Luís de Sousa Micolo,76157000,1246271741,76157007,1244.0,https://en.wikipedia.org/wiki/Rosa_Lu%C3%ADs_de_Sousa_Micolo,,
Luís Gomes Sambo,71062374,1242306989,71062384,6568.0,https://en.wikipedia.org/wiki/Lu%C3%ADs_Gomes_Sambo,,
Branca Manuel Espirito Santo,70373382,1142474441,70374404,2046.0,https://en.wikipedia.org/wiki/Branca_Manuel_Espirito_Santo,,
João Ernesto dos Santos,72340359,1226309621,72345492,1905.0,https://en.wikipedia.org/wiki/Jo%C3%A3o_Ernesto_dos_Santos,,
José Filomeno dos Santos,41153135,1228399791,41154288,10175.0,https://en.wikipedia.org/wiki/Jos%C3%A9_Filomeno_dos_Santos,,
Jonas Savimbi,264097,1246026420,659121,38738.0,https://en.wikipedia.org/wiki/Jonas_Savimbi,,101.0
Pinda Simão,70373806,1118804168,70374363,2403.0,https://en.wikipedia.org/wiki/Pinda_Sim%C3%A3o,,
Manuel Bernardo de Sousa,59144188,1233607984,59144192,2036.0,https://en.wikipedia.org/wiki/Manuel_Bernardo_de_Sousa,,
Augusto da Silva Tomás,59144273,1219179734,59144275,2787.0,https://en.wikipedia.org/wiki/Augusto_da_Silva_Tom%C3%A1s,,
José Jacinto Van-Dúnem,77643490,1242841039,77643542,12344.0,https://en.wikipedia.org/wiki/Jos%C3%A9_Jacinto_Van-D%C3%BAnem,,
José Vieira Dias Van-Dúnem,76156726,1227004140,76159197,1330.0,https://en.wikipedia.org/wiki/Jos%C3%A9_Vieira_Dias_Van-D%C3%BAnem,,
Luzia Inglês Van-Dúnem,66363558,1240720719,66363565,6282.0,https://en.wikipedia.org/wiki/Luzia_Ingl%C3%AAs_Van-D%C3%BAnem,,
Manuel Vicente,34653679,1250493481,35710047,13264.0,https://en.wikipedia.org/wiki/Manuel_Vicente,,
Mfulupinga Nlando Victor,41094312,1243272129,52384251,3393.0,https://en.wikipedia.org/wiki/Mfulupinga_Nlando_Victor,,
Clement Antonio,77325498,1241563106,77325500,1080.0,https://en.wikipedia.org/wiki/Clement_Antonio,,
Randolph Beazer,4553552,1247631912,6543455,1891.0,https://en.wikipedia.org/wiki/Randolph_Beazer,,
Studiation Brown,39196935,825090349,40285527,1302.0,https://en.wikipedia.org/wiki/Studiation_Brown,,
Alex Browne (politician),77426307,1247631794,77426309,1112.0,https://en.wikipedia.org/wiki/Alex_Browne_(politician),,
Colin O'Neil Browne,70459566,1241563118,70459696,1667.0,https://en.wikipedia.org/wiki/Colin_O%27Neil_Browne,,
James Carlisle,395065,1242152285,5487466,6343.0,https://en.wikipedia.org/wiki/James_Carlisle,,
Gail Christian,70464491,1241563122,70464533,5215.0,https://en.wikipedia.org/wiki/Gail_Christian,,
Mackenzie Frank,77426752,1247632329,77426753,2005.0,https://en.wikipedia.org/wiki/Mackenzie_Frank,,
Osbert Richard Frederick,70457407,1241563130,70457500,3858.0,https://en.wikipedia.org/wiki/Osbert_Richard_Frederick,,
Caleb Gardiner,77554952,1241563135,77554959,1432.0,https://en.wikipedia.org/wiki/Caleb_Gardiner,,
Shenella Mary Shadida Govia,75227572,1241563138,75228418,1774.0,https://en.wikipedia.org/wiki/Shenella_Mary_Shadida_Govia,,
William Haynes-Smith,36172495,1250666577,44828938,11124.0,https://en.wikipedia.org/wiki/William_Haynes-Smith,,
Tim Hector,1706347,1227026341,7161816,8227.0,https://en.wikipedia.org/wiki/Tim_Hector,,
Cheryl Mary Clare Hurst,70458059,1242813942,70458108,3059.0,https://en.wikipedia.org/wiki/Cheryl_Mary_Clare_Hurst,,
Wilfred Jacobs,866767,1246340247,7165909,3667.0,https://en.wikipedia.org/wiki/Wilfred_Jacobs,,
Rick James (actor),71834725,1213836084,73008811,5835.0,https://en.wikipedia.org/wiki/Rick_James_(actor),,
Kiz Johnson,77426354,1247632301,77426356,1340.0,https://en.wikipedia.org/wiki/Kiz_Johnson,,
Fabian Jones,77426334,1247632282,77426337,1231.0,https://en.wikipedia.org/wiki/Fabian_Jones,,
Johnathan Joseph (politician),77426296,1241563151,77426297,1573.0,https://en.wikipedia.org/wiki/Johnathan_Joseph_(politician),,
Kelvin Simon,77067103,1241592202,77300310,5411.0,https://en.wikipedia.org/wiki/Kelvin_Simon,,
Harold Lovell,1370238,1241564680,7061936,5590.0,https://en.wikipedia.org/wiki/Harold_Lovell,,
Edmond Mansoor,70457778,1248648606,70457797,4727.0,https://en.wikipedia.org/wiki/Edmond_Mansoor,,
David Massiah,77426320,1247632248,77426324,1118.0,https://en.wikipedia.org/wiki/David_Massiah,,
Joanne Massiah,69840005,1241592526,69840025,3314.0,https://en.wikipedia.org/wiki/Joanne_Massiah,,
Dwayne George,77426402,1247631631,77426406,1819.0,https://en.wikipedia.org/wiki/Dwayne_George,,
Knacyntar Nedd,77328102,1247514093,77328108,2145.0,https://en.wikipedia.org/wiki/Knacyntar_Nedd,,
Melford Nicholas,66270219,1241592535,66270720,2415.0,https://en.wikipedia.org/wiki/Melford_Nicholas,,
Shawn Nicholas,77426276,1247632364,77426279,1470.0,https://en.wikipedia.org/wiki/Shawn_Nicholas,,
Bernard Percival,32457882,1241564686,35750395,874.0,https://en.wikipedia.org/wiki/Bernard_Percival,,
Jamale Pringle,75306515,1241592215,75306519,1422.0,https://en.wikipedia.org/wiki/Jamale_Pringle,,
Philip Shoul,77328024,1247632342,77328038,1240.0,https://en.wikipedia.org/wiki/Philip_Shoul,,
Rawdon Turner,77426239,1247632346,77426241,1085.0,https://en.wikipedia.org/wiki/Rawdon_Turner,,
Alincia Williams-Grant,56554702,1241592542,56555750,4804.0,https://en.wikipedia.org/wiki/Alincia_Williams-Grant,,
Juan Alemann,75877571,1227499891,75877574,2172.0,https://en.wikipedia.org/wiki/Juan_Alemann,,
Germán Alfaro,76609711,1223272051,76610250,7600.0,https://en.wikipedia.org/wiki/Germ%C3%A1n_Alfaro,,
Joaquín Samuel de Anchorena,34245516,1227458965,34253826,6706.0,https://en.wikipedia.org/wiki/Joaqu%C3%ADn_Samuel_de_Anchorena,,
Juan Agustín Augier,34244737,1217815148,34253839,422.0,https://en.wikipedia.org/wiki/Juan_Agust%C3%ADn_Augier,,
Uladislao Augier,33983813,1217815124,35733785,777.0,https://en.wikipedia.org/wiki/Uladislao_Augier,,
Marco Aurelio Avellaneda,76610410,1233010330,76614303,6933.0,https://en.wikipedia.org/wiki/Marco_Aurelio_Avellaneda,,
Joaquín Belgrano,59327216,1229623675,64063852,5317.0,https://en.wikipedia.org/wiki/Joaqu%C3%ADn_Belgrano,,
Antonio Bermejo,33664981,1225811362,35733559,3544.0,https://en.wikipedia.org/wiki/Antonio_Bermejo,,
Antonio Beruti,6073785,1243926512,10509756,4689.0,https://en.wikipedia.org/wiki/Antonio_Beruti,,
Héctor Bidonde,9284882,1250713562,9285086,5691.0,https://en.wikipedia.org/wiki/H%C3%A9ctor_Bidonde,,
Silvano Bores,34237682,1225775647,34253883,543.0,https://en.wikipedia.org/wiki/Silvano_Bores,,
Exequiel Bustillo,49155928,1188044851,52414148,3828.0,https://en.wikipedia.org/wiki/Exequiel_Bustillo,,
Mario Cafiero,65315071,1135193654,65315075,749.0,https://en.wikipedia.org/wiki/Mario_Cafiero,,
Alberto Manuel Campos,34245468,1166331326,34253779,3403.0,https://en.wikipedia.org/wiki/Alberto_Manuel_Campos,,
Alejo Castex,30075886,1231276700,30077915,10333.0,https://en.wikipedia.org/wiki/Alejo_Castex,,
Dámaso Centeno,37675541,1245130520,37675556,1765.0,https://en.wikipedia.org/wiki/D%C3%A1maso_Centeno,,
Rossana Chahla,74226514,1227517224,74279051,13949.0,https://en.wikipedia.org/wiki/Rossana_Chahla,,
Lázaro Chiappe,76905059,1232135530,76905060,2021.0,https://en.wikipedia.org/wiki/L%C3%A1zaro_Chiappe,,
Carlos Corach,63021574,1227620960,63081684,1309.0,https://en.wikipedia.org/wiki/Carlos_Corach,,
Jorge Coscia,68921848,1227459720,68923258,2489.0,https://en.wikipedia.org/wiki/Jorge_Coscia,,
Carlos de la Rosa,72175365,1209668330,72175367,3252.0,https://en.wikipedia.org/wiki/Carlos_de_la_Rosa,,
Juan Carlos Del Bello,68279846,1225784914,68279924,1707.0,https://en.wikipedia.org/wiki/Juan_Carlos_Del_Bello,,
Luis L. Domínguez,34269206,1234469779,35733694,8905.0,https://en.wikipedia.org/wiki/Luis_L._Dom%C3%ADnguez,,
Máximo Etchecopar,24435828,1243279888,25566209,4995.0,https://en.wikipedia.org/wiki/M%C3%A1ximo_Etchecopar,,
Héctor Toty Flores,57444909,1067754685,57562930,1666.0,https://en.wikipedia.org/wiki/H%C3%A9ctor_Toty_Flores,,
Guillermo Francos,75650879,1245178482,77029401,7515.0,https://en.wikipedia.org/wiki/Guillermo_Francos,,
Juan Fugl,35019444,1148828249,35733669,2707.0,https://en.wikipedia.org/wiki/Juan_Fugl,,
Santiago Gallo,34245355,1039135531,34253881,2030.0,https://en.wikipedia.org/wiki/Santiago_Gallo,,
Manuel José García,34116308,1227616001,34253858,1649.0,https://en.wikipedia.org/wiki/Manuel_Jos%C3%A9_Garc%C3%ADa,,
Juan José Gómez Centurión,62063026,1225793565,62063254,2157.0,https://en.wikipedia.org/wiki/Juan_Jos%C3%A9_G%C3%B3mez_Centuri%C3%B3n,,
Luis Carlos Gómez Centurión,33775919,1225793589,35733692,550.0,https://en.wikipedia.org/wiki/Luis_Carlos_G%C3%B3mez_Centuri%C3%B3n,,
Martín Guzmán,62520482,1227515965,62623797,9977.0,https://en.wikipedia.org/wiki/Mart%C3%ADn_Guzm%C3%A1n,,
Federico Helguera,53925600,1162056054,54700694,3344.0,https://en.wikipedia.org/wiki/Federico_Helguera,,
Fernando Iglesias (Argentine politician),64207179,1217866134,64264580,11727.0,https://en.wikipedia.org/wiki/Fernando_Iglesias_(Argentine_politician),,
Ricardo Kennedy,59157871,1240898573,64065770,3441.0,https://en.wikipedia.org/wiki/Ricardo_Kennedy,,
Carlos Kunkel,66679031,1225799546,66679033,1342.0,https://en.wikipedia.org/wiki/Carlos_Kunkel,,
Norberto La Porta,34227726,1225799869,34253863,1984.0,https://en.wikipedia.org/wiki/Norberto_La_Porta,,
Andrés Larroque,42602703,1248572448,42619198,6847.0,https://en.wikipedia.org/wiki/Andr%C3%A9s_Larroque,,
Julián de Leyva,34238187,1234698824,34253846,787.0,https://en.wikipedia.org/wiki/Juli%C3%A1n_de_Leyva,,
Mónica López (politician),33618474,797826672,36999157,1417.0,https://en.wikipedia.org/wiki/M%C3%B3nica_L%C3%B3pez_(politician),,
Lucio Victorio Mansilla,63411508,1210433646,63411687,9136.0,https://en.wikipedia.org/wiki/Lucio_Victorio_Mansilla,,
Nicolás Massot,67425992,1222899462,67426135,4766.0,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Massot,,
Martín Menem,75510988,1247590161,75513265,12472.0,https://en.wikipedia.org/wiki/Mart%C3%ADn_Menem,,
Juan Mignaburu,50311956,1166892817,54701150,3764.0,https://en.wikipedia.org/wiki/Juan_Mignaburu,,
Guillermo Montenegro,48718026,1096175549,48718047,1742.0,https://en.wikipedia.org/wiki/Guillermo_Montenegro,,
Mariano Moreno,2646684,1248788227,10670541,81967.0,https://en.wikipedia.org/wiki/Mariano_Moreno,,32.0
Marcelo Muniagurria,60735110,1242262794,60735117,3348.0,https://en.wikipedia.org/wiki/Marcelo_Muniagurria,,
Fernando Nadra,59875492,1238199017,60710356,41481.0,https://en.wikipedia.org/wiki/Fernando_Nadra,,
Rómulo Sebastián Naón,30408343,1193099129,42365419,4920.0,https://en.wikipedia.org/wiki/R%C3%B3mulo_Sebasti%C3%A1n_Na%C3%B3n,,
Santiago G. O'Farrell,68384265,1228141029,68390802,4113.0,https://en.wikipedia.org/wiki/Santiago_G._O%27Farrell,,
Alfredo Olmedo,71194197,1226445117,71200482,1694.0,https://en.wikipedia.org/wiki/Alfredo_Olmedo,,
Miguel Ángel Pesce,64796030,1211044406,64797044,5045.0,https://en.wikipedia.org/wiki/Miguel_%C3%81ngel_Pesce,,
Carlos Petroni,4711836,1199679676,4860456,10248.0,https://en.wikipedia.org/wiki/Carlos_Petroni,,
Alejo Peyret,13969711,1138003698,15314412,23785.0,https://en.wikipedia.org/wiki/Alejo_Peyret,,
Aldo Pignanelli,65165279,1106856167,65780841,788.0,https://en.wikipedia.org/wiki/Aldo_Pignanelli,,
Abel Posse,11037532,1245068036,11039343,38432.0,https://en.wikipedia.org/wiki/Abel_Posse,,
Enrique S. Quintana,61319752,1016343362,64146991,4965.0,https://en.wikipedia.org/wiki/Enrique_S._Quintana,,
Amán Rawson,37614763,1226040049,37614783,5363.0,https://en.wikipedia.org/wiki/Am%C3%A1n_Rawson,,
Martín Sabbatella,32035804,1166890663,32044958,10338.0,https://en.wikipedia.org/wiki/Mart%C3%ADn_Sabbatella,,
Juan Pablo Schiavi,43733197,1195011460,44037227,13649.0,https://en.wikipedia.org/wiki/Juan_Pablo_Schiavi,,
Héctor Tizón,36611677,1222501416,36662563,3052.0,https://en.wikipedia.org/wiki/H%C3%A9ctor_Tiz%C3%B3n,,
Claudio Uberti,44314693,1245464700,44315600,18043.0,https://en.wikipedia.org/wiki/Claudio_Uberti,,
Arístides Villanueva,43580622,1227361697,52523251,4420.0,https://en.wikipedia.org/wiki/Ar%C3%ADstides_Villanueva,,
Jorge Yoma,75290900,1191859791,75555310,7844.0,https://en.wikipedia.org/wiki/Jorge_Yoma,,
Ashot Arsenyan,75181739,1218601969,75252240,6953.0,https://en.wikipedia.org/wiki/Ashot_Arsenyan,,
Vigen Chitechyan,68921820,1124301399,68938365,8309.0,https://en.wikipedia.org/wiki/Vigen_Chitechyan,,
Hayk Chobanyan,62954035,1231768992,62954074,5359.0,https://en.wikipedia.org/wiki/Hayk_Chobanyan,,
Gurgen Egiazaryan,65758698,1103745376,65773443,3279.0,https://en.wikipedia.org/wiki/Gurgen_Egiazaryan,,
Parunak Ferukhan,39480125,1214660598,52544580,2030.0,https://en.wikipedia.org/wiki/Parunak_Ferukhan,,
Gevorg Ghazaryan (politician),51382743,1180063729,74242608,1730.0,https://en.wikipedia.org/wiki/Gevorg_Ghazaryan_(politician),,
Andrias Ghukasyan,38182964,1214660728,39428405,4486.0,https://en.wikipedia.org/wiki/Andrias_Ghukasyan,,
Aram Grigoryan (politician),38935009,1214660921,39141797,2965.0,https://en.wikipedia.org/wiki/Aram_Grigoryan_(politician),,
Vahagn Hovakimyan,76744874,1224369324,76745323,7504.0,https://en.wikipedia.org/wiki/Vahagn_Hovakimyan,,
Tigran Karapetyan,49890680,1231946069,50035858,4025.0,https://en.wikipedia.org/wiki/Tigran_Karapetyan,,
Tigran Khzmalyan,19327926,1237979345,19415487,14561.0,https://en.wikipedia.org/wiki/Tigran_Khzmalyan,,
Mikayel Kotanyan,76521170,1226313476,76535703,5060.0,https://en.wikipedia.org/wiki/Mikayel_Kotanyan,,
Hrant Maloyan,47716578,1250311867,52402985,6022.0,https://en.wikipedia.org/wiki/Hrant_Maloyan,,
Khachatur Malumian,17671927,1210493386,18417162,7257.0,https://en.wikipedia.org/wiki/Khachatur_Malumian,,
Aram Manukyan,43861613,1214661551,44047466,3205.0,https://en.wikipedia.org/wiki/Aram_Manukyan,,
Gevorg Melik-Karagyozyan,51382725,1180063778,74242610,1807.0,https://en.wikipedia.org/wiki/Gevorg_Melik-Karagyozyan,,
Vahan Minakhoryan,37676127,1214661649,37980787,2164.0,https://en.wikipedia.org/wiki/Vahan_Minakhoryan,,
Ruben Miroyan,76520554,1228290809,76520807,3195.0,https://en.wikipedia.org/wiki/Ruben_Miroyan,,
Ruben Mirzakhanyan,52825646,1214661775,52899066,6008.0,https://en.wikipedia.org/wiki/Ruben_Mirzakhanyan,,
Badal Muradyan,69622019,1214662146,69626242,2853.0,https://en.wikipedia.org/wiki/Badal_Muradyan,,
Narine Tukhikyan,76744761,1233470777,76745096,4166.0,https://en.wikipedia.org/wiki/Narine_Tukhikyan,,
Gabriel Noradoungian,33570439,1240224564,33573499,9480.0,https://en.wikipedia.org/wiki/Gabriel_Noradoungian,,
Israel Ori,5313724,1214986895,6302971,8209.0,https://en.wikipedia.org/wiki/Israel_Ori,,
Paul Paul,38740149,1215924661,38920296,3330.0,https://en.wikipedia.org/wiki/Paul_Paul,,
Garo Paylan,50404059,1249622641,50406452,24097.0,https://en.wikipedia.org/wiki/Garo_Paylan,,
Genrikh Poghosyan,34177704,1214662694,34179751,4074.0,https://en.wikipedia.org/wiki/Genrikh_Poghosyan,,
Ishkhan Saghatelyan,67643004,1243510830,67696813,10566.0,https://en.wikipedia.org/wiki/Ishkhan_Saghatelyan,,
Karen Sargsyan (sociologist),74152574,1217803359,74152591,7610.0,https://en.wikipedia.org/wiki/Karen_Sargsyan_(sociologist),,
Martiros Sarukhanyan,42075810,1214669503,52544085,1816.0,https://en.wikipedia.org/wiki/Martiros_Sarukhanyan,,
Vartkes Serengülian,19929382,1214669611,19929388,3769.0,https://en.wikipedia.org/wiki/Vartkes_Sereng%C3%BClian,,
Suren Shadunts,8048537,1242146414,9645612,5481.0,https://en.wikipedia.org/wiki/Suren_Shadunts,,
Ohannes Tchekidjian,41520046,1215201883,41520084,5902.0,https://en.wikipedia.org/wiki/Ohannes_Tchekidjian,,
Hrayr Tovmasyan,63774722,1243511026,63790741,2105.0,https://en.wikipedia.org/wiki/Hrayr_Tovmasyan,,
Usub Bek Temuryan,66901795,1243494457,66901903,2571.0,https://en.wikipedia.org/wiki/Usub_Bek_Temuryan,,
Kegham Vanigian,40573188,1214670011,40590654,2533.0,https://en.wikipedia.org/wiki/Kegham_Vanigian,,
Serop Zakaryan,54156092,1222543352,74356657,1088.0,https://en.wikipedia.org/wiki/Serop_Zakaryan,,
Alfons Adam,67603883,1244617588,67620072,4498.0,https://en.wikipedia.org/wiki/Alfons_Adam,,
Ingo Appelt,4252669,1244447844,6432976,3032.0,https://en.wikipedia.org/wiki/Ingo_Appelt,,
"Maximilian Anton Karl, Count Baillet de Latour",26429545,1226152632,26429554,3573.0,"https://en.wikipedia.org/wiki/Maximilian_Anton_Karl,_Count_Baillet_de_Latour",,
Heinrich Alfred Barb,48931564,1214670404,49020871,2362.0,https://en.wikipedia.org/wiki/Heinrich_Alfred_Barb,,
Leopold Berchtold,862679,1228353209,9178410,24083.0,https://en.wikipedia.org/wiki/Leopold_Berchtold,,
Joseph Buttinger,4825936,1214670744,12336041,6974.0,https://en.wikipedia.org/wiki/Joseph_Buttinger,,
Prince Carl of Solms-Braunfels,3946756,1237091760,7478594,14602.0,https://en.wikipedia.org/wiki/Prince_Carl_of_Solms-Braunfels,,
